#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         700        -0.2     -0.4584  0.00460554
         701       -0.28   -0.458146    0.004606
         702       -0.44    -0.45812  0.00459951
         703       -0.44   -0.458094  0.00459304
         704       -0.52   -0.458182  0.00458736
         705        -0.6   -0.458383  0.00458526
         706       -0.44   -0.458357  0.00457884
         707       -0.44   -0.458331  0.00457244
         708       -0.44   -0.458305  0.00456605
         709       -0.36   -0.458166  0.00456172
         710       -0.44   -0.458141  0.00455536
         711       -0.52   -0.458228  0.00454979
         712        -0.6   -0.458427  0.00454775
         713       -0.36   -0.458289  0.00454347
         714       -0.44   -0.458263  0.00453718
         715        -0.6   -0.458462  0.00453516
         716       -0.52   -0.458547  0.00452964
         717       -0.52   -0.458633  0.00452413
         718       -0.44   -0.458607  0.00451791
         719       -0.44   -0.458581   0.0045117
         720       -0.36   -0.458444  0.00450751
         721       -0.52    -0.45853  0.00450206
         722       -0.52   -0.458615  0.00449663
         723       -0.28   -0.458368   0.0044972
         724       -0.28   -0.458122  0.00449773
         725       -0.28   -0.457876  0.00449823
         726        -0.2   -0.457521  0.00450604
         727        -0.2   -0.457166  0.00451374
         728       -0.44   -0.457143   0.0045076
         729       -0.44   -0.457119  0.00450148
         730       -0.36   -0.456986  0.00449728
         731       -0.36   -0.456854  0.00449308
         732       -0.44   -0.456831    0.004487
         733       -0.44   -0.456808  0.00448094
         734        -0.6   -0.457003  0.00447908
         735       -0.68   -0.457306  0.00448325
         736       -0.68   -0.457609  0.00448736
         737       -0.52   -0.457693  0.00448207
         738       -0.44   -0.457669  0.00447606
         739       -0.44   -0.457645  0.00447006
         740       -0.36   -0.457514  0.00446597
         741       -0.44    -0.45749  0.00446001
         742       -0.52   -0.457574  0.00445479
         743       -0.44    -0.45755  0.00444886
         744        -0.2   -0.457204  0.00445633
         745       -0.52   -0.457289  0.00445114
         746       -0.52   -0.457373  0.00444597
         747       -0.44   -0.457349  0.00444008
         748       -0.36   -0.457219  0.00443605
         749       -0.36   -0.457089  0.00443202
         750       -0.52   -0.457173  0.00442691
         751        -0.6   -0.457364   0.0044251
         752       -0.52   -0.457447     0.00442
         753       -0.36   -0.457317  0.00441602
         754       -0.28   -0.457082  0.00441642
         755        -0.6   -0.457272  0.00441463
         756        -0.2   -0.456931  0.00442188
         757       -0.28   -0.456697  0.00442222
         758       -0.28   -0.456464  0.00442252
         759       -0.44   -0.456443  0.00441675
         760       -0.52   -0.456526  0.00441173
         761        -0.6   -0.456715  0.00440996
         762        -0.6   -0.456903  0.00440818
         763       -0.52   -0.456986  0.00440318
         764       -0.44   -0.456963  0.00439747
         765       -0.44   -0.456941  0.00439178
         766       -0.52   -0.457023  0.00438681
         767       -0.44   -0.457001  0.00438115
         768       -0.28   -0.456771   0.0043815
         769       -0.36   -0.456645  0.00437761
         770       -0.52   -0.456727   0.0043727
         771       -0.44   -0.456706  0.00436708
         772       -0.44   -0.456684  0.00436148
         773       -0.52   -0.456766  0.00435661
         774       -0.68   -0.457054  0.00436051
         775       -0.28   -0.456826  0.00436087
         776        -0.2   -0.456495  0.00436779
         777       -0.36   -0.456371  0.00436393
         778       -0.44    -0.45635  0.00435838
         779       -0.52   -0.456431  0.00435355
         780       -0.84   -0.456923  0.00437565
         781       -0.68   -0.457209  0.00437936
         782       -0.68   -0.457494  0.00438302
         783       -0.52   -0.457573  0.00437815
         784       -0.52   -0.457653  0.00437329
         785        -0.6   -0.457834  0.00437147
         786        -0.6   -0.458015  0.00436965
         787       -0.44   -0.457992  0.00436416
         788        -0.6   -0.458173  0.00436234
         789       -0.44    -0.45815  0.00435687
         790       -0.52   -0.458228  0.00435206
         791       -0.52   -0.458306  0.00434726
         792       -0.36   -0.458182  0.00434354
         793       -0.68   -0.458462  0.00434706
         794       -0.68   -0.458741  0.00435053
         795       -0.68   -0.459019  0.00435395
         796       -0.52   -0.459095  0.00434916
         797        -0.6   -0.459272  0.00434729
         798       -0.52   -0.459348  0.00434251
         799       -0.36   -0.459224  0.00433885
         800       -0.28      -0.459  0.00433921
         801       -0.44   -0.458976  0.00433386
         802       -0.36   -0.458853  0.00433021
         803       -0.36    -0.45873  0.00432657
         804       -0.44   -0.458706  0.00432125
         805        -0.2   -0.458385  0.00432782
         806       -0.52   -0.458462  0.00432312
         807       -0.52   -0.458538  0.00431844
         808       -0.44   -0.458515  0.00431315
         809       -0.44   -0.458492  0.00430788
         810       -0.36    -0.45837  0.00430428
         811       -0.44   -0.458348  0.00429903
         812       -0.36   -0.458227  0.00429544
         813       -0.44   -0.458204  0.00429022
         814       -0.44   -0.458182  0.00428501
         815       -0.44    -0.45816  0.00427981
         816       -0.44   -0.458137  0.00427462
         817       -0.12   -0.457723  0.00428938
         818       -0.52     -0.4578  0.00428481
         819       -0.44   -0.457778  0.00427963
         820       -0.36   -0.457659  0.00427607
         821       -0.52   -0.457734  0.00427154
         822       -0.68   -0.458005  0.00427489
         823       -0.52    -0.45808  0.00427036
         824       -0.44   -0.458058  0.00426524
         825       -0.44   -0.458036  0.00426012
         826        -0.6   -0.458208  0.00425843
         827       -0.52   -0.458283  0.00425394
         828       -0.52   -0.458357  0.00424945
         829       -0.28   -0.458142  0.00424977
         830       -0.36   -0.458024  0.00424629
         831       -0.28    -0.45781  0.00424658
         832       -0.36   -0.457692  0.00424311
         833       -0.28   -0.457479  0.00424337
         834        -0.6    -0.45765  0.00424172
         835       -0.44   -0.457629   0.0042367
         836       -0.52   -0.457703  0.00423229
         837       -0.44   -0.457682  0.00422728
         838       -0.68   -0.457947  0.00423055
         839       -0.44   -0.457926  0.00422557
         840       -0.44   -0.457905  0.00422059
         841       -0.28   -0.457693  0.00422087
         842       -0.44   -0.457672  0.00421591
         843       -0.52   -0.457746  0.00421155
         844       -0.44   -0.457725  0.00420662
         845        -0.6   -0.457893  0.00420501
         846       -0.36   -0.457778  0.00420163
         847       -0.52   -0.457851  0.00419731
         848       -0.44    -0.45783  0.00419241
         849       -0.44   -0.457809  0.00418753
         850       -0.36   -0.457694  0.00418418
         851        -0.2   -0.457391  0.00419021
         852       -0.36   -0.457277  0.00418685
         853       -0.36   -0.457163  0.00418349
         854       -0.44   -0.457143  0.00417864
         855       -0.44   -0.457123   0.0041738
         856       -0.28   -0.456916  0.00417405
         857       -0.28   -0.456709  0.00417429
         858       -0.44    -0.45669  0.00416947
         859        -0.6   -0.456857  0.00416795
         860       -0.52    -0.45693  0.00416375
         861       -0.28   -0.456725  0.00416398
         862       -0.44   -0.456705  0.00415919
         863       -0.36   -0.456593  0.00415588
         864       -0.52   -0.456667  0.00415172
         865       -0.44   -0.456647  0.00414697
         866       -0.44   -0.456628  0.00414222
         867        -0.6   -0.456794  0.00414074
         868       -0.68   -0.457051  0.00414395
         869        -0.6   -0.457215  0.00414245
         870       -0.36   -0.457103  0.00413919
         871       -0.36   -0.456992  0.00413594
         872       -0.52   -0.457064  0.00413183
         873       -0.44   -0.457045  0.00412714
         874        -0.6   -0.457208  0.00412566
         875       -0.28   -0.457006  0.00412591
         876        -0.2   -0.456712  0.00413162
         877       -0.44   -0.456693  0.00412695
         878        -0.6   -0.456856  0.00412548
         879       -0.52   -0.456928  0.00412141
         880       -0.68   -0.457182  0.00412452
         881       -0.44   -0.457162  0.00411988
         882       -0.44   -0.457143  0.00411526
         883       -0.36   -0.457033  0.00411207
         884       -0.44   -0.457014  0.00410746
         885       -0.68   -0.457266  0.00411054
         886       -0.52   -0.457336  0.00410651
         887       -0.36   -0.457227  0.00410335
         888       -0.52   -0.457297  0.00409933
         889       -0.44   -0.457278  0.00409477
         890        -0.6   -0.457438  0.00409331
         891        -0.6   -0.457598  0.00409184
         892       -0.44   -0.457578   0.0040873
         893        -0.2    -0.45729  0.00409289
         894       -0.44   -0.457271  0.00408835
         895       -0.36   -0.457162  0.00408523
         896       -0.52   -0.457232  0.00408127
         897       -0.44   -0.457213  0.00407677
         898       -0.44   -0.457194  0.00407227
         899        -0.2   -0.456908  0.00407778
         900       -0.36     -0.4568  0.00407467
         901       -0.52    -0.45687  0.00407075
         902       -0.52    -0.45694  0.00406684
         903       -0.52    -0.45701  0.00406294
         904       -0.68   -0.457257  0.00406592
         905       -0.36   -0.457149  0.00406285
         906       -0.44    -0.45713  0.00405841
         907       -0.36   -0.457023  0.00405535
         908       -0.44   -0.457004  0.00405093
         909       -0.36   -0.456898  0.00404787
         910       -0.52   -0.456967  0.00404402
         911       -0.36   -0.456861  0.00404098
         912        -0.6   -0.457018   0.0040396
         913       -0.52   -0.457087  0.00403576
         914       -0.68    -0.45733  0.00403871
         915       -0.44   -0.457311  0.00403434
         916       -0.44   -0.457293  0.00402998
         917       -0.44   -0.457274  0.00402563
         918        -0.6   -0.457429  0.00402424
         919       -0.36   -0.457323  0.00402126
